"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129"
"大安區 建安里",5.07712500913877,11.5515523245995,4.28680911711466,0.789478673291082,0.58799902515156,4.50802322015148,2.08742636651864,1.39491022331447,5.94888273747075,8.65805495497124,6.89343657263629,1.02155668957611,6.74714481406001,4.80604481139034,3.25637861759116,3.45154785058445,4.28680911711466,7.15389603932512,3.56955599153325,3.53932863385385,0.686777415521701,0.660250587021541,12.2638974924325,6.82560700136343,2.53807720241678,6.02448161820945,4.48831620655316,3.08026548281092,5.57314934126576,3.99516249950332,6.16027425924395,3.57443896610668,4.65057945496364,4.32500677255052,1.7523823382316,3.45697305453518,8.87068907839004,1.39470976983722,2.97358578126313,4.6253405895453,6.01590162881259,4.47882490512962,1.85032420991394,0.67974604202662,4.44360517724432,2.57972738865864,5.14229936506725,0.726509881462544,5.56210063719367,4.88937440753481,5.69882357839718,3.78361728662501,3.86425155727135,3.86762574683118,3.51459478809447,3.42185757008655,2.47064841008357,4.61851256831445,5.07589350159218,3.60308106745999,5.24161673019362,6.33686796330283,5.20920192754064,3.8108329502544,2.57842609983623,2.51929046445815,1.95318958360403,1.09191246489547,1.49352016833547,2.30635959222098,1.13475243984165,1.64723078089396,2.08034407536166,2.10088283176476,1.95056808551751,2.47024016031457,5.90258285293778,4.29063853143568,3.43744504862235,3.49581655182795,6.04048157481242,6.70307238600424,4.83874727914479,5.96876078057253,5.8560460085744,6.85019842476755,5.87931888892116,6.97439504561533,7.31843180099365,6.54232866280257,9.36763443922625,6.25078371663443,6.71512572677867,12.6928560138854,11.4132505374442,11.5468692029387,11.6119442129599,11.734569629414,6.11230539753362,2.41109175405052,6.84482652442618,4.43055471042994,2.24869148149737,4.96099337661844,3.69527864825925,1.86521647932986,2.38922180302783,4.13767793688582,5.3505641107366,1.39065976576512,3.8405450207163,3.46618925524548,11.2082709842232,1.85945225256248,4.43310487641013,1.73817144563074,3.99567453565923,1.65028891725108,5.03618802299221,3.27437421160817,8.64334444855133,6.17228866886245,4.95517477039482,3.84746838520512,3.56285626883867,7.3076107017986,3.49233676808831,1.57601443039499,3.3080977213936
"大安區 建倫里",5.321044429337,11.9025575996382,4.38008657147396,0.470342759249124,0.627094077767071,4.4547979372648,1.76953881994399,1.77184761715559,5.85261674877289,9.01311562680005,7.10006102252509,1.32673582710178,7.08111612504483,4.43018517158749,2.89406893329159,3.44442250338152,4.38008657147396,7.5184806289969,3.62964797943747,3.73761964346509,0.312388665588263,0.998831124301806,12.5314999558688,7.13406094796872,2.18840703137278,5.89200029230866,4.71108463859722,3.37915911225713,5.67142130167769,3.87926810790752,5.79795865576145,3.88739155831566,4.89516428262259,4.58718947093829,1.5513135428154,3.61756041747887,9.20120261191571,1.13963019869538,3.07862071987566,4.6802506168107,6.34283001814183,4.81031617678335,1.61995101548044,1.03463455003196,4.66033792549323,2.22088110902051,4.76753716189108,1.08885037885691,5.6405863329511,4.83969616200742,5.6211058456695,3.53139511707996,3.82245775520592,3.81134952073678,3.7704220329908,3.66656334439116,2.82107450968115,4.70771426494368,5.35373564210461,3.72095204979149,4.87023044746642,5.98707555894126,4.83272624006412,3.46373371499592,2.20352788534662,2.22122449143297,1.85541489480766,1.41041383694009,1.87109512357392,2.61962137495687,1.40868369918944,1.36582654470449,1.82865793681343,1.98362095489592,1.839242062302,2.18662962003964,6.01968515861004,4.39537764092553,3.50647840093178,3.53837344307818,6.15240041672613,6.69273653520237,5.18731538194055,6.2615895503186,6.07551314073167,7.12653214539944,6.15186177486972,7.13829488424022,7.59535026013464,6.89677968342637,9.64071836379175,6.58995322441391,7.09300752233671,12.9964792761699,11.749017648463,11.8932446018407,11.9569191809879,12.0806143138415,6.4689533710407,2.75649185391037,7.09483807291059,4.51124457329219,2.60355976977957,4.82222974842821,3.70617223619964,1.67496149737711,2.29364677548431,4.15484372930305,4.97614126272686,1.24046187527654,3.91052577159686,3.52781351149018,11.5420661659835,1.67256417164557,4.42348839962811,1.71830602364581,4.06510461095279,1.4724968171034,5.30643532531118,3.35090994312954,9.0106820976052,6.53302843434488,5.27402394862393,3.97002356775163,3.66706943663749,7.6612888233582,3.56538197634891,1.32044249018978,3.37382225706509
"大安區 敦安里",5.6686374366796,12.329172226132,4.506291050914,0.315465174172787,0.901829208937415,4.39920609760374,1.44126618865238,2.23927107542958,5.73202355028559,9.44612632405235,7.40266593315246,1.75978761024622,7.48753888168727,3.96808633957357,2.43854128224809,3.45984300067574,4.506291050914,7.96521374847781,3.78829727244114,3.99427894866953,0.19178786420513,1.43920790494229,12.8489047137068,7.50826707315894,1.75335180346763,5.72511786063641,4.9890521466999,3.75297935533452,5.85698148393138,3.74988995632255,5.36157376048895,4.30755693269186,5.24495694743289,4.91220870307726,1.44029919703016,3.83181225385472,9.60154017369791,0.912485512179278,3.29597841418476,4.75702416754661,6.74119078248837,5.24563745403618,1.45692153631555,1.48557540126734,4.93147586626839,1.7720200624554,4.30787998400661,1.54458972285768,5.80329215750231,4.78504110519858,5.52536644535982,3.22393758702334,3.78870326030526,3.75941613390501,4.09285976680805,3.9770971820973,3.25516020011965,4.82606003169334,5.69432978135962,3.88378535982393,4.40309100471831,5.57178512049858,4.3617042059336,3.02682656883037,1.73380663865959,1.86529317334135,1.80443798186507,1.82609319113048,2.33955869634373,3.04514047624191,1.81894879653603,1.13081862005866,1.6182931544068,1.96713651135081,1.83840525857447,1.90869526766346,6.2252520049181,4.59685536905505,3.67707400420876,3.67794943313144,6.35141654466212,6.74328367575658,5.63760648882095,6.65728311490146,6.39482501761578,7.50394842122055,6.52700315650042,7.3931533496453,7.92966951900138,7.32993624773611,9.96752111519279,7.00348647063262,7.56392393371728,13.3598716988028,12.1550800490999,12.3135281553262,12.3752837437767,12.5003982505688,6.90529362758466,3.18522399973765,7.44450557858276,4.6209781346651,3.06182516838246,4.65398962551366,3.73984641999959,1.50516033311239,2.29273085151812,4.2565859646331,4.50636625168508,1.23608997733254,4.01366580548788,3.62608438461055,11.9455829943715,1.57472863227341,4.42298290029304,1.83921401309181,4.16574672966803,1.40364279127825,5.63809480939687,3.46988319740108,9.46102384838634,6.97483388174099,5.69685956963458,4.13551154713069,3.81438127802437,8.09299495102419,3.67684764775385,1.13782815927399,3.54257729671634
"大安區 正聲里",4.92839968969367,12.1102255378096,4.90158781611071,0.930650034777619,1.14428104352963,4.99488767646438,1.51756290835162,1.88769432716902,6.38262605885234,9.20853478155438,6.65864811294382,1.14377782880776,7.34373823606894,4.40305933783456,3.1036293913183,3.98638422910346,4.90158781611071,7.67511133212932,3.10104667700937,4.19671683840902,0.567691186703342,1.29563371417369,12.9151565968544,7.45293636942253,2.46227458763301,6.40829476430887,5.14843312901598,3.72095173630545,5.1544284828645,4.40529344884791,5.66339327103606,3.62299138966138,4.50559371161356,4.98044236961258,1.09346404910304,4.10408805686782,9.47041723479677,1.61196777851624,2.5732366848411,5.21390981663744,6.62366597515,4.5822041793658,1.19909395454637,1.29392367457619,5.10347980783532,2.4601047462611,4.72477817385862,1.32343659369986,5.11526208780627,5.38004747807406,6.15621011603177,3.96539802462387,4.36396704419633,4.35142585257291,4.17210882947387,4.08114848763675,3.0527212284075,5.23098840203068,5.72511345547883,4.23131524381416,5.00609258777682,5.79831401836636,4.9169312711919,3.72367340111513,2.34415237298067,2.60974241249783,2.39230207974223,1.73268158539624,1.97175872667841,2.37843404254686,1.15514107657973,1.03920277889762,1.43778553462126,1.46066347553485,1.31293679268826,1.84822466512944,5.5117093488912,3.88415252899166,2.9815451021882,3.00451568272402,5.64146296722319,6.15041588900272,5.00791942024383,5.9405368914861,5.65036294843248,6.77428527016089,5.79682062292954,6.65907734166821,7.96679439089412,7.09756078741596,10.0171012128729,6.83949908915239,7.09246803241395,13.3217722315489,12.0030913020964,12.1163051534508,12.1843423764419,12.3046167538212,6.66234297083683,3.00352616193219,6.70407754824345,5.03734746009746,2.48152154902524,5.33716885944967,4.24686326793877,2.17985023477046,1.76272311962086,3.61492016861088,5.08488530739716,0.733545115248189,4.4395061823076,4.05878787464944,11.8014681337217,1.19930473733622,4.96570933596661,1.17713985137539,4.59439238337812,0.990234626390022,5.68854727062189,3.8771969016602,9.1502925344343,6.7095606759065,5.01134517060051,4.47841558595885,4.18346023021907,7.86359257347241,4.09305542441921,0.944774244533442,2.84802840006261
"大安區 敦煌里",5.46092467399636,12.4453119324662,4.7925877908368,0.609492599040697,1.1164311116828,4.70541728921076,1.2258883135541,2.27816478278225,6.03423660929052,9.55335957663205,7.1650055059599,1.66418290957865,7.62885720270072,3.93237044542714,2.55565497545653,3.76275745377472,4.7925877908368,8.04976376957901,3.50218491286484,4.23693230026927,0.268348465259077,1.54300693214475,13.0629095579043,7.68062729407325,1.91804140257994,6.02073231975597,5.22271246726501,3.92484942486592,5.57486779980159,4.05225713877115,5.264358505029,4.17021210903256,5.03970972921316,5.1196431504096,1.13754682075008,4.09134379432678,9.74931443965693,1.21239913456738,3.02939693307374,5.05316290339268,6.89105734663235,5.12611810582143,1.16343814030672,1.57280464008973,5.16841214315673,1.9122178000069,4.26350340380687,1.6223538788671,5.51533586681903,5.09124340165267,5.82983858551349,3.48034680269485,4.09467426150453,4.06564656620704,4.30128211328146,4.19246496594204,3.36339002388443,5.11438237411743,5.89194811118558,4.15999871527624,4.47133136776136,5.44306465961116,4.39722093867831,3.17591898226325,1.80283105661827,2.10447456228388,2.10996134165897,1.95850854460306,2.37268883310912,2.92145395471734,1.69383124417331,0.857425126040478,1.33997861453985,1.66108820161736,1.53317498685715,1.66244560607165,5.94866748712159,4.32119134650542,3.39435817653048,3.38757546960481,6.07271099339223,6.43833399468686,5.54323232614163,6.48742230749606,6.16774049161435,7.31633578451147,6.33879008221174,7.13317030042875,8.13215224925491,7.43736204282027,10.1752815740667,7.13677952411878,7.56417768593434,13.541558057848,12.2966204775328,12.4381076825528,12.5022977602045,12.6256072897883,7.00798886487487,3.3008932742283,7.23558465239894,4.91095927170915,2.99502777330851,4.95015088976049,4.04112376757279,1.80757877872668,1.98690779850156,3.95824300132085,4.55752991463893,0.933259892630222,4.30441219672494,3.91733254531085,12.0899215859844,1.27110571863358,4.72763802974922,1.55302774646867,4.45714351441881,1.09764476213073,5.84165973470592,3.75657524074918,9.537986993452,7.06859048615475,5.55896810743027,4.41129360102424,4.09472175762086,8.20239395396465,3.96547419247656,0.846203578850046,3.25972265406561
"大安區 華聲里",4.68267230709642,11.7478807849994,4.78781905696413,1.10729869520296,1.09454248324636,5.01362548332165,1.8924560816284,1.52193448215451,6.44339041472754,8.84415075092008,6.45985731432663,0.770752544078592,7.00145655175221,4.78657513410475,3.43683507752383,3.9628954609836,4.78781905696413,7.30300079811167,3.06002014698053,3.99160408893615,0.822986367262489,1.0288600566909,12.6297695189488,7.1347747087674,2.7671238227705,6.50402115031836,4.91671913858988,3.42618804630218,5.07411479237425,4.48081992218111,6.04524064228261,3.29466457212451,4.25711732154177,4.71292390239402,1.38752767295949,3.93307458647006,9.12878871884102,1.78044124309732,2.47458635654247,5.13418584898053,6.28947080140354,4.24016080545971,1.51763836699492,1.00551276443103,4.87747832702348,2.77954682689238,5.10911666295924,1.01995878315091,5.05732348884224,5.39587631337333,6.19905978704506,4.17173025317337,4.371616205891,4.37214211775819,3.9147378517274,3.83461744831884,2.71095572437462,5.12025054384572,5.44009633634421,4.09750957030742,5.36518982978212,6.17310606995408,5.28725472063272,4.03881338042455,2.69568118239988,2.85096802176104,2.44168275179014,1.45767357851138,1.60154034733289,2.0361823584875,0.807119678019006,1.40432974515534,1.76770630893658,1.64558500829776,1.49411781239017,2.19552597434543,5.41078217131655,3.79305389753653,2.92932141076106,2.98428729098389,5.5466285367798,6.19228158766047,4.64999756338955,5.64461804326548,5.43460886424002,6.49863356570282,5.52266644937503,6.50787396645762,7.67751572629602,6.73590382324392,9.72881269246744,6.49307143215353,6.70791463841062,13.0024823269303,11.6547442217085,11.7581694010738,11.8274522057768,11.9466935518541,6.29916240416101,2.66802874199494,6.45727077852883,4.93462381937626,2.10546631486459,5.43685284320029,4.20740085893604,2.305366125073,1.91556618536597,3.62560103391554,5.45041032505191,0.99139241255564,4.34746112682554,3.97488524876531,11.4550539365528,1.4737450244598,4.94457408052678,1.23718344141755,4.50254142378688,1.26418186351519,5.41079486053664,3.78072871911167,8.77457282145238,6.34227253148778,4.6842409947136,4.33962930951115,4.06184944763187,7.50174124382525,3.9990688339327,1.29584454285919,2.79926433982203
"大安區 車層里",5.04065800736291,11.9316786913098,4.6423746232826,0.755988708330173,0.886699910856424,4.76021333734459,1.69346431634309,1.7296824699147,6.16286368404616,9.0338423351511,6.8042338682231,1.11561365597202,7.14366917104466,4.49624014294379,3.08104952650732,3.73989407041104,4.6423746232826,7.51478272647625,3.31989094106656,3.94072380744144,0.45904998875501,1.06782350298351,12.6779389160832,7.23408232704809,2.4040942492176,6.20276443968414,4.8967290698212,3.49227272256987,5.36049001811331,4.19007875683671,5.80469677309878,3.65685034111703,4.61558555905785,4.7388397836481,1.34184698007057,3.84464966662288,9.26884942440164,1.43736529036581,2.76806504625718,4.95809492904266,6.41694223197949,4.59762905725877,1.43651508911493,1.07687328725214,4.85061343567263,2.41970083559356,4.82545538356465,1.11460520229728,5.3301067270409,5.14472598037218,5.92991080779068,3.8200833663105,4.12563247126019,4.11688947053931,3.92786645174309,3.83381231547703,2.85810844849232,4.97203948762772,5.48975411688782,3.9711499855222,5.02428880817734,5.96185601832599,4.95981225840481,3.67697887567699,2.35184949754925,2.48973325227777,2.16409177310795,1.50280486017482,1.82068118705244,2.39546763850208,1.16824706598795,1.23943441167595,1.66651791088288,1.72078499071815,1.57280503145924,2.06046939460229,5.70917132506015,4.08457601851515,3.19611087225435,3.23024407569187,5.84167616034397,6.39573401285336,4.99812414335749,6.00950377650718,5.78445828123562,6.86226248981021,5.88602088884865,6.8324932846522,7.73223681606684,6.91984204285495,9.78156866481239,6.6437646194319,6.99830616177765,13.1021328761427,11.8074579374796,11.9319960473748,11.9984310818397,12.119994814455,6.48713576440978,2.80341584567773,6.81594154222369,4.77899691913169,2.43579103917432,5.13286380557042,3.99719696430483,1.98340692114301,2.02148402705919,3.85083852451602,5.1163099642807,0.992250250670842,4.18200725702121,3.8020351481021,11.6038989280892,1.45228622971317,4.72040214693069,1.417961648611,4.3369641211082,1.24467802979112,5.45023740124427,3.61906234607895,8.99745023341332,6.54084408672605,5.04623870409751,4.21818210858707,3.9236909713174,7.68571986966536,3.83523834738333,1.16317420794482,3.06359659496135
"大安區 光信里",5.26527071125812,12.5085351953971,5.01722466802269,0.853603985082046,1.29931910519089,4.95860759815253,1.11755289303977,2.30103449196007,6.2901184281514,9.61048812551774,6.94611096122163,1.58420127755187,7.71721281695359,3.96164294948065,2.71020046709334,4.00778666913996,5.01722466802269,8.08877843627734,3.25289596144617,4.42000329619425,0.479875640119237,1.63241050388443,13.213535369875,7.79617382560292,2.10872088196121,6.27546801668251,5.39606592887977,4.04669529530775,5.3272773205804,4.30813263367317,5.23608676517973,4.03275204785283,4.84644730272458,5.26953431840608,0.899369813313592,4.29021583314354,9.84158450222594,1.4682564569931,2.79319700408909,5.28879021886791,6.98770630611567,5.00066802152808,0.944735943107514,1.6483832626138,5.34483724669254,2.08783879790049,4.28410257779063,1.6891343130446,5.26458207641167,5.34450147447108,6.08533373883109,3.71798892769998,4.34572988736192,4.31826561433258,4.45368199103522,4.35123189973818,3.43407251009345,5.34103277649312,6.03193218179792,4.37480323170492,4.58138647995345,5.38603154106857,4.48228926361338,3.34867172290936,1.9325910178262,2.33580529813338,2.36015321602084,2.06220328377606,2.38953298661204,2.80104464772742,1.5870142437405,0.682561528014082,1.14434410967909,1.40748365900542,1.27808820772447,1.50592307410145,5.70423913287059,4.07785324433491,3.14711951086725,3.13599570087537,5.82699524161378,6.18304815542131,5.43733605518979,6.31982628045563,5.95700364561852,7.13433810451503,6.15714281031725,6.8989672675335,8.27429838343674,7.49664173113148,10.3211039301989,7.21872603045578,7.53283266820681,13.6624126258029,12.3821115413505,12.5086811675361,12.5749697536688,12.6966530412673,7.06376440404438,3.37815690997594,7.03757775273259,5.13953662229074,2.92192193096343,5.20508102286038,4.28369415941012,2.06343050078307,1.73264420907247,3.7031370733705,4.65425115541157,0.67739942724872,4.53417238502243,4.14790372176935,12.1779618775475,1.03001733710004,4.97542330571014,1.30566408077463,4.68753431528444,0.848720868854868,5.98701323403481,3.98241348440393,9.56918718132945,7.11664339179934,5.41788451112521,4.62541490695041,4.31372023113158,8.2625360398445,4.19317294535058,0.637294989346845,3.01247527894146
"大安區 學府里",7.90436677827142,14.2843789112348,5.25898206557491,2.46344420644671,3.01940311876971,4.30785747391809,2.26907012313395,4.57657897732435,5.11085740532356,11.4648041485541,9.49695259302825,4.16928901688181,9.37761894903904,2.09910764321341,0.077531008977262,3.90976314930058,5.25898206557491,10.0863962956244,5.59605405618098,5.36997788161875,2.60187350540232,3.71712841450483,14.1672631096469,9.2271502521438,0.768679576939316,4.85337426715941,6.3633494018204,5.62470968138791,7.6302562987803,3.4187989248249,3.74750442883594,6.69320722906798,7.49157671599037,6.49971968181968,3.01407089448363,5.05450355292991,11.4238877044209,2.09690690327771,5.29746897024391,5.24961989709907,8.60430179906855,7.64734242337359,2.87761339997088,3.78737965788275,6.28007645662854,0.671842640034894,2.44715026854901,3.85683550823974,7.50367767226888,4.63366522756314,5.05993765319885,1.98625202764813,3.93067050043757,3.82011534710609,5.72871415208224,5.57426915119475,5.40333635305923,5.50210975557093,7.31006631889373,4.88594086346163,2.0230873398841,4.17610862861936,2.07733525769534,0.7497762527293,0.757316223883508,1.26161509650092,2.66258133014392,4.00413835322801,4.68195897067042,5.44269603479414,4.21361181239859,2.56447960534374,2.79103291712679,3.58271541452386,3.53407149863508,2.62725226919177,8.04982375731329,6.47580940000982,5.52747018049604,5.44006460371801,8.15070530439984,7.98786335194776,8.05085957459502,8.9907234226718,8.5496680012121,9.79320125013141,8.81740597628031,9.34434348014983,9.43310921220603,9.37378159941636,11.3833285270399,8.94165745669719,9.90393026854329,14.9280222157737,13.9836997639151,14.2284890754624,14.2777448374728,14.410888463436,8.97407692488628,5.31388640341802,9.66638413474977,5.28383529405757,5.47522353406181,3.91907340674587,4.20720220125992,2.17968187299949,3.86153480096559,5.85063196898149,2.16599696899416,3.14126777035965,4.73820457553004,4.40067872852453,13.7607450262353,3.1184932039183,4.59944816414743,3.80765730653877,4.85420039159426,3.09951298066026,7.21496199554434,4.3629043723217,11.5951931368376,9.07560927121245,8.08165668038903,5.11168971479299,4.76240345238678,10.1181416747322,4.49773668693673,2.7084877392631,5.39895037397158
"中山區 正守里",6.82006815556635,10.4071911633675,1.92902671918854,2.32576778363328,1.83903657541787,2.50064900353342,4.06191324244418,2.35658582321281,4.0402369801271,7.64805804946427,8.74610113777605,3.00132465097219,5.50323343236856,5.97637046166166,3.90022058905631,1.36103989975692,1.92902671918854,6.39979181828455,5.85543165882673,1.45638307604686,2.64702540372639,1.94664715374936,10.3484548976751,5.30053686903386,3.19598477545781,4.28795916553969,2.46756094150409,1.89835217493216,7.77046246951729,2.37499891632373,7.56626487721124,5.01131474000957,6.41030889591982,2.56991905313891,4.01170277913863,1.21109631006854,7.50923642332854,2.06685398717688,5.20912762178824,2.29427388161912,4.72690058373075,5.66354674961867,4.06471055373418,2.02038042622528,2.39334362095684,3.34281634010967,6.33170871515928,2.05990939638608,7.79639291283994,2.84005461053085,3.72121476458085,3.15064139455373,1.87287310657596,1.94551966451861,1.81952691546083,1.65728958412523,2.20299669348376,2.26106592162306,3.37975663985338,1.25599147703781,5.80925727307572,7.89473901146781,5.9712821500383,4.11395729484633,3.64724519279449,2.69012801797739,1.26817506410324,1.68006487425829,2.42781234780449,3.92300950601325,3.18124817159704,3.76452787437262,4.24908687115077,4.43848242040736,4.29079326628737,4.54454579326752,8.05499246682206,6.49535116836338,5.71418183164512,5.80224938342505,8.20286029512604,9.03978115656411,5.79180992756178,7.38384654216346,7.68146601029639,8.3432234069071,7.43257959318572,8.98188843683304,5.52270139384851,5.61520268353881,7.51036960601614,5.1030150534074,6.72276363901484,11.0162977127204,10.0639118118307,10.333623842354,10.3779984674153,10.5137008759621,5.25402222351481,2.09520936321513,8.49369705422803,2.07630293583984,3.52188603446195,3.34178856077347,1.5039752069117,1.75870783525934,4.73827429760147,6.46210153392189,6.00850323804751,3.70216214537091,1.49901833167743,1.14543506879488,9.83874860501131,4.13582634502009,2.26212373125131,4.09477983132477,1.65305871224571,3.93737300780744,3.28454693832539,0.933465664644549,7.89415971511996,5.39179096675058,6.2213283069166,1.50561531854965,1.20606070931845,6.32602579899042,1.15200632290425,3.75199212452764,5.59119739429642
"士林區 蘭雅里",7.60946985685612,3.87552196373204,6.74328078794317,8.34741328130834,7.7099534178398,8.4469770120116,9.79453955715766,6.38971761865559,9.65617218670806,0.993926281245129,9.03732673071699,7.28449354610915,1.69499299054092,12.4867278558518,10.6124316839717,7.70048490100643,6.74328078794317,0.64635371325762,9.15865950822587,5.69872334542543,8.4153741547651,7.10821107554762,6.50193819054455,2.50194540257217,9.85671038254689,10.1671539729867,5.03333149720264,5.02333457947593,9.89903316070469,8.87411446441049,13.9020778003008,6.3179663107152,7.49034373352027,4.5487532796706,9.23882397396947,6.11461948533535,2.04644831476274,8.53863672428059,8.54120856993744,7.2368094840425,2.33615053476114,5.77628899877369,9.39360029042295,7.06961461204507,5.13400438959706,9.97025017578424,12.8342800813957,7.01765573722266,10.1245811606322,8.55732986640669,9.28039566582649,10.0063156294018,8.11498733092284,8.25530587840205,5.10559851334735,5.27720920012493,5.29146222374443,6.81121208491291,3.90654617539287,6.51339654409185,12.6064134570802,14.0723572892495,12.7023711048742,10.9388299457733,10.1422817810369,9.4733735273915,8.07107207838365,6.72615925894537,6.30700544145692,6.67122830218822,7.38663550650671,9.31247155155157,9.65074391759953,9.25542294438066,9.12792028241278,10.0932078255518,9.86056552677043,9.12072563216775,9.02099502327547,9.25618206833346,10.0113984171628,11.9209172723455,5.21923676536113,6.84777072340444,8.30751782119688,7.54917648977436,7.29058151076701,9.82019580257253,3.4248732966305,1.26237764711031,4.25964505718324,1.86143715514239,2.70816731476223,5.95883329152204,4.01853437381802,3.93860313945568,4.02550659082032,4.12726841742115,1.65158237672922,5.36584836621602,8.15123856703041,6.90075525112707,6.18037345957045,9.60542972751948,7.57060970185232,8.49377728685277,9.37472167594443,9.83409530154748,12.779970042017,8.83453582812483,6.99188244411809,7.07280819237682,3.8724966021199,9.2902632155896,7.94290428005292,8.67408461427131,7.00275104695269,9.09827835020844,4.06010105554529,6.94459437237172,1.05116629104534,1.57112342764244,6.06187458564102,6.4312851732725,6.65579352032184,0.624988036323849,6.96424903705671,9.20207634828994,8.98347769730781
